"ID1" "ID2" "ID3" "ID4" "ID5" "ID6" "ID7" "ID8" "ID9" "ID10" "ID11" "ID12" "ID13" "ID14" "ID15" "ID16" "ID17" "ID18"
"ARMC12" 2.75728026617082 3.85308251347299 3.37218762329781 3.06494711592767 2.7873106238826 2.74569188287832 2.7462461011585 3.28535871508164 3.2032455915562 3.21977431707436 3.0935004602041 2.58625043594723 2.74355793668528 2.84619758182159 4.2418615140944 2.76258954593115 3.03278627723022 2.53205700473185
"CNTNAP4" 3.87649344216282 4.2229543548598 2.92791254532664 4.04732038019751 3.39323200865298 3.84901683910138 3.69866886644286 3.2493430233892 4.10013811925209 3.53401815499031 4.1183520145634 4.41319560739993 3.52074561924351 3.62135839969724 4.01588583011917 3.68540557524687 3.49393422176588 3.99228133046769
"FAM162A" 7.22589960034725 6.42826121048793 6.8619140191629 6.56759895073314 6.77015948917917 7.11321513136194 7.66079446566606 7.25364430837353 7.27066874320376 7.0971967875168 7.46163802504362 6.8724019052039 7.28498656745293 7.30193995984414 7.61085382785832 7.26706620761673 7.18010478047333 7.65654647129845
"LOC100996298" 2.75144008953142 2.56871440772225 2.96799284607075 2.74758634864379 3.00017990263524 2.6573090384645 3.00594131072747 3.1306699415596 2.7422794164238 3.07823518820509 2.28788149147917 3.11116101198945 2.66766899177611 2.44159964783211 2.68220707145526 2.37177732531518 2.45705528555175 2.41665806655036
"LDLR" 3.25400522434244 3.80483061086067 3.81091703592139 4.12963829866752 3.33788683948509 6.06136345155119 4.19854589655232 4.22109219542955 4.50552658574945 3.41114976591042 3.37756049625736 3.74284024946153 3.79345040050323 3.7293692917676 3.5434257983694 4.26522454857376 3.71884876687616 4.22448308598672
"LOXL4" 3.108268043206 2.35670368615705 2.73665101596673 3.26002897985057 3.4347359123514 3.45825476051453 3.08787377563505 3.12933776068868 3.01568757613048 3.58618048351119 3.05506181874372 3.67672163614413 3.20531601374194 3.26863680040457 2.86314049637424 3.3943873622292 3.68683817569271 3.34934800391374
"CASKIN2" 3.4558279296811 3.58550227324368 4.11262258063372 4.10910587768187 3.59838908780625 3.37098756112163 4.52648633582621 4.49384428244369 4.41556362760062 3.71037720949757 4.29570669873039 3.75263003648761 3.81912758681808 4.16231298868342 4.17219294071674 3.62463178395134 4.18151629408796 4.06643306384721
"MUC1" 3.96994129068291 2.34515387704593 2.44711703013897 2.9942602046021 2.29414686192477 2.8367748437692 3.34549132924435 2.31813963389519 3.35973020264881 2.88053626141321 2.70233317110373 3.0032606806028 2.51776906132849 2.49491270245997 2.73014635596159 2.46654791375677 3.04684760188927 2.4597443308269
"C20orf166.AS1" 2.93724536386049 3.15133117062113 2.98563433414281 3.12036445635332 3.30799763432531 3.4394080939627 3.27692766285268 2.93337001527422 2.92499789807289 3.78632410980681 3.32523617401276 3.55248266024962 3.36547350848273 3.45067187489535 3.64434110832023 3.23367479982705 3.3586133572388 3.1668170624862
"ISLR2" 4.10916665343165 5.1757768591632 4.59492137350944 5.06037664812655 5.12818910092163 4.26077188269154 3.90908700921467 3.08392116614043 5.9731866274566 4.12622378889498 4.43240485111975 4.11648079390604 4.40669019077392 3.37465513857011 3.79827742328698 3.31902987723846 2.89906759852908 2.909880243356
"OR6B1" 2.64481325168149 2.0201597867765 2.61883085999708 2.59264919004016 2.37086073618787 2.63861458817547 2.5197085547597 2.67367647887209 2.33737573038578 2.58412958761683 2.60359296170733 2.36591511522556 2.03552550868945 2.2664965065598 2.08374008620253 2.08351933708852 3.09322641961454 2.36907272352707
"BBS4" 5.55414450437481 4.90187120187212 4.59551419298459 5.14750643426627 5.18482804418895 5.16159155286194 4.43433293554645 5.16804266975805 5.37255457457633 5.17230662253727 5.37896362148345 6.07266850199206 4.7361944463423 4.87394309971709 4.91498563739472 5.19719143388133 5.19613896650132 4.39683820622861
"HNRNPA0" 6.64103572862716 6.9600878695982 6.21663924851751 7.20744060212334 7.11738671582134 6.53493079701441 7.08475022320311 6.73319922008667 7.13958020067112 6.97090267126978 6.87218857785175 6.99586152997583 6.92605386348773 6.93743927199625 6.82602456637189 6.50008274853943 6.64701566158852 7.11073958747287
"VSIG1" 2.20198674861606 2.79002355706749 2.43577095424275 2.25596684072459 2.68944927435288 2.61683447996906 2.43241058061338 1.93665604127959 2.13943050986114 2.50914844525919 2.86123863876179 2.08817495560313 1.92383076426046 1.95011574617413 2.46880428270534 1.99973978617907 2.15376839458597 1.92694501545119
"BSDC1" 5.13433902903859 4.87746003342463 5.42589355661734 4.76799686805588 5.35958955202877 5.81137949798453 4.69648167846245 5.32927404906772 5.05487812220731 5.71398800482901 4.94367011524296 5.24529614589456 5.13594411547361 5.70285975167452 5.29101866894053 4.85266437792078 5.5473885162863 5.28483585496516
"LOC441601" 2.91184537846628 2.64765107503636 2.68697280208805 2.62550106083988 2.84142019827594 2.48897076358431 3.54819262348084 2.72991705306966 2.75377284883953 2.76099631170694 3.10950987064729 2.56451631142327 2.96261630412813 3.26668205005076 3.26375210062429 2.68348150391606 3.1818576879797 2.96097984896858
"KIAA0196" 4.91071187157991 5.5630416163723 5.37359506168664 5.56174383898662 4.62635837030445 5.21339961520392 5.462970663038 5.47599392865627 5.78947770513401 5.91927816073572 6.05044575745283 5.70074609070768 5.91957926035238 5.68508997502621 5.85794620765965 5.73064809914131 5.7481883365696 5.81372958931495
"N6AMT2" 4.7603046327538 4.6924988520021 4.71479550497855 5.9256700791328 5.24669920605493 4.37513591008526 4.59350021616741 4.96686568169452 5.14816299958238 4.80281013058504 5.38843650907575 5.50196899265557 4.81688277876843 4.84007320859878 4.81846568784335 4.61095330879208 4.94351038300026 4.77298197349252
"CXorf24" 2.14029319396239 3.44059381181115 3.24055370290829 2.98343987954215 3.13517594378528 3.19247529749167 2.60313888483283 2.97672743874571 2.78013401215586 3.09683051585093 3.22951447539528 3.57573184572198 2.35669760336761 2.76384144436639 2.86726007861159 2.97593709237777 2.88780417298117 3.03726175230048
"LOC400043" 2.8455126517987 2.71442695033949 3.12548653193384 2.46383494681332 2.20133724650862 2.52480012999776 2.74642606779182 2.29594040377368 2.47687018059597 2.38932855016493 3.11966718752217 3.51586046730755 2.67277154072168 2.9815241054735 2.84618863305057 2.63456916391391 2.63891165432124 3.29513950637575
"SNRNP48" 3.31940897598103 3.17394633235756 3.74018287820018 4.27405439952967 3.67974946769361 3.58828143415983 2.98203252524088 2.98722536339074 2.94448589100718 2.99180733243695 3.07060681185183 2.87779889937386 3.62780111087594 3.45313655262883 3.51602333007723 2.88718175094169 3.89155785809531 3.35033024751434
"SPATA13" 4.84062362505916 4.77818262387353 4.77527349360218 4.75668899315874 5.24285846118964 5.25404539018739 4.91590742908372 5.11068789934317 4.85256074764883 5.35172911518508 4.90899381428947 5.34278838604069 4.451979874564 4.22561409121614 4.72803814995623 6.04208266613356 4.87421975102742 4.48646058333882
"MPST" 4.69377409244643 4.85263548562137 5.05209968785187 4.44487135745302 5.43616310672701 4.40101368120121 4.47141613805339 5.46544538539349 4.75070433528589 4.61590775322865 4.67034373693429 4.52548885612837 4.91158776471139 4.82148761924793 4.96165330248049 4.98718196951454 6.15240279579636 4.49506133965815
"MGC40069" 2.17483841102937 2.71249004268852 2.67312912578613 1.82922573847966 2.11212845080695 2.23924129691262 2.33373727734244 2.34918920679456 1.89292869884756 2.07152122019254 2.55426130339406 2.65730946915574 2.06367251591115 1.90362901740428 2.17239130694229 2.48462107333779 2.76661521461829 2.25746829651158
"EXOC8" 6.07585516580061 6.47387706846764 6.24503342148351 6.96895684997942 6.80913905422101 6.04435609209833 6.2948945814606 6.79510472030815 6.64479261277653 6.70785723916537 6.72264346201271 6.5151208908518 5.83751186282187 6.95326826873081 6.18712036234777 5.9526255301091 5.89373028827671 6.7393708426685
"TLR10" 2.19479999578069 3.01656153347527 2.67364075102883 2.3443288289988 2.94098825431244 2.71756781475513 2.53942134456905 3.26987781231599 2.60769040032192 3.58225533199157 3.03213787082663 2.37810054575387 2.330431378942 2.45414035463504 2.60450640358557 2.25820742297989 2.82837360730256 2.35797237834519
"SLC25A51" 3.60544877715863 3.27096135691706 3.54790523939397 3.35876845990799 3.22002932064996 3.47072753247565 3.81837719425245 3.81753526247618 4.03796665872302 3.11147657987111 3.12131858237783 3.09091478916413 3.6192115125238 3.47359957454938 3.47121250382615 2.98891497332243 3.60929217783246 3.9273448592493
"FAM120B" 4.71296017467544 5.15741949653838 5.18882981253534 5.37202087332592 4.86613970355518 4.57752682797946 4.54026197966364 4.64504396913761 4.83990891859048 4.67428678096465 4.96672790559676 4.66700208239548 4.94944495471555 4.91821980163847 5.1724564041597 5.55377293941935 4.6955780318815 5.38652143574427
"CYFIP1" 8.22845189057696 8.44713671079415 8.23405524438482 7.73900638930412 8.04748345660992 7.41800456181208 7.42258314369521 8.071343224433 8.66399296347253 8.16493391640371 8.81122997329623 7.74439934867516 7.81997251357616 7.31104996777578 7.61255517058732 7.07394051259477 8.22956222714208 7.7978928302428
"RPS10" 9.00520724704473 9.51513820756145 8.70481027425501 8.86140104292409 8.97168300480025 8.86240180861412 9.62210772539998 8.93682973093816 8.90922325721901 9.04447216015691 8.8800311831236 8.85577719171827 8.79683494718136 9.22892184046074 8.92331008094774 9.31333297552906 9.56641115833948 8.54938278687291
"APOPT1" 5.28586920484105 5.47880860377443 5.59644100831455 5.25348800540544 5.90371815844678 5.68449734517817 6.00941741527591 5.61694550095475 5.38627937095407 5.34300734716458 5.22278005742568 5.35065910405169 4.94917177040746 5.4614826087224 5.41104366111079 6.13763526921652 5.36008964651735 5.38352412614153
"MFSD10" 5.21869179190792 6.18848739116839 6.14996569486728 5.69827221958576 5.78916623163597 5.68413213382946 5.18655880883991 5.01203780476398 5.22101161526348 6.02964981973144 5.05248970180395 4.92717909181569 5.92362693555144 4.90500950633501 5.53234621470349 4.80595464034937 5.23555958392763 5.28687145410141
"RIPPLY2" 5.34805824434006 4.4683607744932 4.37691153977797 5.50453094591563 4.69562548885843 5.30255408288547 4.78526306561037 5.31152362913462 6.05003383509988 5.04917634613539 4.61463105585434 4.91955228509664 5.79421958802856 4.8692806758267 5.01486620882909 4.91037718205379 5.11167414870694 5.3341033279026
"TANK" 4.8730059765907 4.89678701596903 4.87856906951766 4.52891201429906 4.91273564086214 4.80943019875518 4.80687060808444 4.52539956565813 4.53639568134262 4.49403329802915 5.20360256046019 5.50070556935239 4.75985567804972 4.5874340642599 5.42637273303312 5.84282367910416 4.5815625232865 4.63321197044711
"MGC27345" 4.94629109036058 4.45296261523326 4.75248130939257 4.81709995222788 5.21579974782308 4.90722511003256 5.34595975714903 4.87020068493883 4.98536585338442 4.77072287409586 4.65223252269371 5.78290532209038 4.46415865401717 4.47086253180589 4.71070201340074 4.41836317285924 4.43382453475693 4.74948382228187
"URB1" 4.08059732142001 3.05372939692406 4.09031467823806 3.67243974345989 3.58307540695144 3.46139220056253 3.7627844570783 3.8720535819011 4.0297582945701 3.46466874693234 3.67035660988251 3.58755322391333 3.34161188504318 3.71331533702004 3.43703406715962 4.51623027912137 3.29277083682284 3.28031075063527
"LOC692247" 2.6104909041212 3.26082363080659 2.86282140870585 3.1143088886658 4.04299667117391 2.7858959521354 2.55032805997058 2.77922553842554 2.30311928606561 2.82649728340583 3.63528097854223 2.88388296244665 3.28622540839654 2.57327416615244 2.54252607500912 2.69088204784842 3.47459778362639 2.6894033825613
"GLS" 4.7921810942137 4.89330472429215 4.10554776310132 4.31785796128002 4.5615330950275 4.76206823465805 4.92079249239222 4.96478796302936 4.86348999397424 4.92345302296372 5.01784492143937 5.39120912643564 5.22479592739872 4.83428837607209 4.74668443179693 4.88532852759587 4.81872527883203 5.26285702500499
"MMRN2" 2.63558002902121 3.12390145661035 2.77447260332815 2.44808421629998 2.70374410035314 2.9431614728048 2.86445109761416 2.47020053438107 3.26975039907428 2.98955385170104 3.22686035052271 2.58654629000898 2.8213441023359 2.90866096652017 2.88318527334968 2.76242778886354 2.78150517635376 2.69182670201187
"LOC728537" 3.5496919566769 2.88702123362715 3.1573674356923 2.69322931216285 3.09159007463551 2.69867336700709 2.69657049900038 2.55958299076251 3.34562763021086 3.14921125708546 3.31980335888236 2.73037091779751 3.30108636817533 2.70052256004525 3.58322154160553 3.15789107013828 2.64337007124198 3.046387907909
"MT1M" 4.71270168233677 4.5930871884118 5.50688928104217 4.74438722868959 5.21497812575551 5.01586789323709 5.01969742957757 5.85892452442618 4.07403492393946 3.84319802227777 4.80006905668708 4.60081561187724 3.51291251500259 4.88194841135445 3.56259242579864 7.01544298548277 5.14167235922811 4.30493271550697
"ATAD2B" 2.9585772825897 3.97734446517167 3.62144758852325 2.85298240223281 3.11956558285356 3.51313690955522 2.78213708174222 2.64221467963672 3.02548861454217 2.63893891944633 2.73953076137816 2.63451363280025 3.67088185738129 2.70255227830384 2.43944339778885 3.04584727152897 2.64536449235145 2.9929566683586
"SAMD14" 4.25768570159642 5.1663903800511 4.08928739484803 4.27666331493487 4.32939294843012 3.43178484412186 4.31740016425303 4.00826274966219 3.71488766338458 4.022971395687 4.29812994385309 4.05505151306841 3.54598031033983 3.5872231491774 4.17610991246768 3.55975577592386 4.51579264338884 4.17324496856275
"MAP1A" 5.59651513423316 5.1523592206227 5.43769649463034 5.61706469478282 5.1564461836213 5.28194359109225 5.42294255588485 5.51609113863803 5.71611489160817 6.97434136779544 6.19940260489794 4.90627243867945 5.79858614003872 5.15436249844905 5.43615981870986 5.59493195747775 5.66816594570144 5.53055492052013
"MOGAT3" 2.23604077226994 2.41187905612659 2.1816982578909 2.90553823626623 2.2542383704913 2.09808192310206 2.30145388846362 2.01606028729209 2.09043729029858 3.32381853373078 2.15292403474503 2.42163580053539 2.05258113870453 2.38089799834518 1.85526214160714 2.53316229515232 1.99206510953369 2.84663345396795
"LOC100506229" 2.86806209044786 2.39499447341819 2.0727389350493 2.67950273207998 2.03079259370467 2.0982817106256 2.12543601317866 2.2535007435958 2.51719466153575 1.90446413235492 2.36686899400807 2.16178602972559 2.50134487993039 2.7076486561657 2.59796603185607 2.59100897982404 2.38197409649254 2.23578293051141
"MS4A1" 2.65547321725965 2.08027690755956 1.91170937645687 2.3737644171638 2.36234199538715 2.48942922427382 2.12571224550881 1.81814651380704 1.84734770235928 1.98342528976281 1.90572417561048 2.08749075050468 2.11366697481275 2.14989270501747 2.27720211457773 2.1841404414417 2.36848887861381 2.04186977535637
"KXD1" 3.70567592923091 3.97189633254257 3.57953025085565 4.00924548436527 3.62260682372351 3.4373847310354 3.62640380770837 3.88386591428629 3.76551044746049 3.95270789480169 3.4823513134338 3.39086670146114 3.9467268656855 4.41599361790628 4.09011047238826 4.42423640897757 3.77755097007513 3.50954042667446
"VMP1" 3.11291056604752 2.59610443778831 3.1635444787689 2.36882664374398 2.47594293021861 2.72719518127676 3.35973743846697 2.46107815536215 2.48386438682913 2.79459015526266 3.29478135445051 2.8021361777595 2.91077686836891 3.03332503467933 2.61388513693398 3.57126992914585 2.83190326533165 3.27750124881471
"PCIF1" 3.61871392410838 3.35163062866367 3.68381740398843 3.87582221318916 4.23005671585898 3.52683438445711 3.42131546742605 4.01724744324938 3.70235097224095 3.51488087399313 3.60898100111063 3.85538290173228 3.52728512658137 3.52480432755176 4.32356386574484 3.8600331927467 3.83344725713031 3.61659406472616
"MKKS" 6.39197253945514 5.69618829250719 6.14926636372322 6.28670493257309 6.73813863035951 6.59121664666952 6.22888609528752 5.93713871493184 6.76104073181923 6.56060920976853 6.81928357980049 6.87733823598496 7.18492185100186 7.10286679030646 6.99529385108429 6.48495875375431 6.84704452143257 6.33887194972087
"ANKRD12" 6.81878307946884 6.34933518484378 6.8152609936162 6.65369574184108 7.85647392526904 6.46357135445977 7.10902994926072 6.84467347296857 6.47586015991458 7.04670689187434 6.94547187866228 7.13731443303709 5.64051748268594 5.90740718311533 6.05310614619013 6.60029850746575 6.00809684365848 6.20835324695596
"C19orf70" 7.48731704538625 6.73550037599574 6.17936464067866 7.29755499548304 6.47958040750319 7.05998060649872 6.83499617353737 6.80873699203865 8.03573579299294 7.03145292308813 6.92392744046192 6.92965208193671 7.30087808568124 6.92766789630686 7.37298246839901 7.2006849992693 7.36293624029012 7.45727389080597
"TPRN" 3.93571418402846 4.49355944339263 4.49110943837797 4.13913273050467 4.22830501565956 3.85732398473538 4.22586694164232 4.48664194986918 3.94040537944593 4.67157656999478 4.28641024964926 4.15345380754209 4.68159553531584 4.78999319439832 4.83853599236161 4.33671605173401 4.24593881145814 4.51321078230052
"RPS6KA6" 3.41253538317499 3.9893039591277 3.65680222437072 3.95999121074466 3.86075426902203 3.93908422284759 3.63392581595595 3.39324706023663 4.10246586482275 3.48737186146464 3.8223128014864 3.36053202286215 3.58926628030408 3.28027084751968 3.46135092840515 3.7545958870573 3.47266317177286 3.58341838743616
"PARG" 6.22669340479546 5.48874402958555 5.76327525179073 5.66651104461825 5.48076068848692 5.49459195070022 5.69920117622813 6.79775150138891 5.65330946082095 6.10588804674173 5.65797135257491 5.82527213283269 5.5633942359658 5.56102051561299 6.32457092822658 5.91073523004097 5.69558428155344 6.12201492574575
"GRM2" 5.1590592337768 4.32053846230196 4.17676916679873 4.76451972476039 4.92029376979499 4.88715507191779 4.25398614854588 4.48266997955765 4.92138110610336 5.02199879540814 4.44829623367182 4.45628951031376 4.71353047668515 4.80246485519348 5.43431986795829 4.41720734882919 4.66772647573884 5.18003531950581
"GCK" 3.96600015929549 3.27111106193795 4.00103972934126 3.72081218252424 4.16519926232953 2.96205371022054 3.25436782314748 4.56399140455463 4.00073479703308 3.44332319493251 3.34360225463944 3.86572102959852 3.24414742740359 3.28498116607892 2.94906899637261 3.37639151688779 3.75994695656036 2.85310673745246
"ANKRD16" 3.85217268817965 3.67388638703414 3.02551968557184 3.96042825883193 4.08307017404561 4.11383110688003 4.30519307360656 4.4076697016356 3.63012129782986 3.85348812768991 4.63958709944532 3.94339212107933 3.91472880327667 4.13467413541365 4.03736727195233 3.7800403314641 3.40080940055539 4.04400170357393
"STXBP2" 2.88109327475266 3.72637233838692 3.46954001831976 3.06363561009109 3.35568046923289 3.10383817536516 3.29622529653166 3.27505006154768 2.89427345384274 3.31999003179924 3.37744548306219 3.00357608827488 4.2455343588644 3.16371433240101 3.87738086481838 3.47638664833657 4.07331039253756 3.82980068336603
"SLC30A3" 6.92771947269014 6.60668112953379 6.75369339730653 6.98630195727068 6.9899996669847 6.7291699498032 6.78966256236098 7.22978333223043 6.80987093165774 7.36623790215091 7.29100130373195 6.45690069609859 7.04972143535002 6.93792394920551 6.78756031127269 6.24704327336379 6.93968218083252 6.787317646077
"TRMT11" 5.34684636579985 5.10804413958924 5.32510292346006 4.6691112860982 5.38443039640063 6.00578415842531 5.13546071312893 5.26319268622024 5.38283805325157 5.34249129438948 5.6485169589834 5.97169891490902 5.39724182962226 5.57289713177475 6.17358717520578 6.66514756365871 5.73012653729945 6.38605569480543
"CCDC80" 3.4493811285831 3.07962367270524 3.79018197117028 3.290261592221 3.34229516270015 3.00718275369898 2.96830693179104 3.39953175346037 2.97646509847426 3.12672027584324 2.81783174372605 3.06398890606882 3.20794579153594 2.92237336110369 2.52300015977031 2.77012999385514 2.88949573783739 2.75096145117777
"DAGLB" 3.81268802380528 3.88390946935578 3.657443614227 3.98142299548393 3.71187730121283 4.77930289022839 3.99854384297078 4.53099504333908 4.55690038674405 4.51388289141215 4.29912549838028 3.98941539338412 4.09467992012945 3.85794802633955 4.34191769959404 4.12173585497424 4.69855747879795 4.84415950693479
"ARL8A" 7.16566021973246 7.17731052901722 7.20938035105181 6.73303475534493 6.96260986172002 6.44161157626808 7.13616172103907 6.64026267159365 6.50482924769311 7.30409027349029 6.97543706186978 7.12757970516579 7.01033618007579 6.37664360627005 6.88807696064251 6.35829559432866 6.86205826946123 6.53521773936832
"G6PC2" 2.95042552749873 2.98801406839947 2.93101016943304 3.09339876239487 3.59344409251041 2.61611983786214 2.690631074464 2.55317842503237 2.87375255026093 3.013271552233 3.77463552738936 3.67633793131145 3.1676389256213 3.47710706170608 2.90852599650538 2.9232804602753 3.02738935066012 2.68488823770418
"SESN3" 3.86708797014711 3.5209724608969 3.4947927406815 3.59815959994818 3.41175705166485 4.30155955730477 4.24123948228429 3.3694882674406 3.86432810581359 3.25967661276122 3.3421885860251 3.97444907801913 3.48424365894472 4.59701242403179 3.67338808573762 3.96644934386764 3.72647327095615 4.70063800302797
"HBQ1" 3.17694894942887 5.05293813970291 3.89257859694558 4.57877100739994 5.0272918658798 4.29595750226646 4.21776674211373 3.95464666210566 4.15851939433468 3.86133056343766 3.6189508872047 4.14844762392653 4.56939471626871 5.12737758155032 3.75996275979921 4.25087877741124 4.29257600898428 3.30128874096267
"CEP44" 3.23435508101813 3.15186853406086 3.22368789053845 3.08856325460153 3.02799067383959 2.64149863537323 3.03250555176365 2.96538399880628 2.7893769967852 2.80222944391331 2.76138845130102 3.24533158612854 3.26996607096013 2.83490192751853 3.38622283892611 3.01350403461299 3.22289083881148 2.9953477637421
"GABRR2" 4.22107429485248 3.23582268984806 3.40353716107816 3.24484122126571 2.99975902672897 3.2434055218224 3.42005301934658 3.21862819233376 3.58669407644444 3.18358505481603 3.0951441572853 3.95560338509647 3.37346662341084 3.16212757691268 3.07085332648161 3.81516772426346 3.59530324554337 3.02461127187686
